	sequences per sample	iteration	515rcbc12	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc20	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc32	515rcbc16	515rcbc19	515rcbc9	515rcbc30	515rcbc28	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36
alpha_rarefaction_60004_3.txt	60004	3	4731.2962963	3367.20911528	4035.31050228	n/a	3850.32311321	4083.38084633	n/a	3674.53846154	3590.47905759	3760.71714286	3751.55809129	4036.91588785	3932.91441441	3574.73236515	3969.2147651	3439.24170616	n/a	3887.72727273	3402.88585608	4255.13603819	4374.2297593	3882.95454545	4167.66367713	3918.0483871	4481.7254902	3572.50252525	3745.19419643	n/a	3498.00303951	n/a
alpha_rarefaction_60004_4.txt	60004	4	4831.70386266	3436.63953488	4040.0	n/a	3837.66896552	4222.50116009	n/a	3519.50738916	3573.14876033	3725.25	3737.0	3973.6509434	3888.87906977	3819.12761021	3968.31543624	3519.05980861	n/a	3859.62937063	3590.23214286	4303.90277778	4450.0745614	3829.00248756	4078.4595186	4022.42889391	4405.31416838	3607.09677419	3853.03480278	n/a	3314.43264249	n/a
alpha_rarefaction_60004_5.txt	60004	5	4772.32532751	3283.52777778	4119.06636156	n/a	3937.94264339	4256.19767442	n/a	3491.85964912	3650.05307263	3624.81453634	3732.15051546	4063.39583333	3819.72727273	3713.64269663	3969.06695464	3514.22352941	n/a	3955.08450704	3556.0	4195.35763098	4528.65486726	3799.1375	4099.21694215	4132.80451128	4475.44370861	3594.05555556	3961.14814815	n/a	3572.9880597	n/a
alpha_rarefaction_60004_6.txt	60004	6	4949.35526316	3459.77514793	4151.11805556	n/a	3903.94974874	4149.48	n/a	3691.83646113	3494.0691358	3576.89769821	3743.28125	4116.81343284	3962.79207921	3731.26636569	3916.29778672	3496.01438849	n/a	3902.97752809	3428.85751979	4257.4529148	4420.60130719	3838.13959391	4077.07610994	3992.49643705	4576.75217391	3618.97118156	4011.90274314	n/a	3379.27835052	n/a
alpha_rarefaction_60004_7.txt	60004	7	4857.82832618	3241.04438642	3951.52531646	n/a	3927.2905569	4120.13807531	n/a	3654.22033898	3528.04724409	3675.30213904	3735.29303279	4041.8630137	4001.00678733	3737.21814255	4137.90780142	3479.65492958	n/a	3802.29345372	3503.0	4215.19811321	4304.95874263	3792.62009804	4232.28275862	3970.80352645	4434.47058824	3601.94029851	3888.2739726	n/a	3396.25348189	n/a
alpha_rarefaction_60004_8.txt	60004	8	4792.26021505	3313.58244681	4070.0	n/a	3937.21867322	4158.90909091	n/a	3573.4822335	3594.19083969	3560.21727019	3743.51244813	4188.1209068	4072.06097561	3675.43076923	3988.30912863	3540.73580247	n/a	3827.17724289	3573.85526316	4059.38157895	4494.46017699	3807.0	4103.03432494	3928.19806763	4393.09221311	3609.20833333	4064.91725768	n/a	3509.03098592	n/a
alpha_rarefaction_60004_9.txt	60004	9	4708.41333333	3469.16176471	4128.46241458	n/a	3732.88470588	4327.06619385	n/a	3558.02673797	3612.24728261	3622.09549072	3743.37888199	4060.81145585	3951.02320186	3768.10588235	3952.42105263	3439.33098592	n/a	3862.01982379	3594.86472149	4237.43055556	4508.22826087	3851.70588235	4205.00849257	3915.00688073	4463.68432203	3608.52054795	4050.33658537	n/a	3554.23030303	n/a
alpha_rarefaction_70003_0.txt	70003	0	4893.94478528	3425.3515625	4205.8630137	n/a	3894.80607477	4222.57620042	n/a	3597.22047244	3805.37564767	3764.11749347	n/a	4176.57369615	3980.77704194	3844.44420601	4046.4	n/a	n/a	3969.82232346	3708.59689922	4324.07675906	4565.99398798	n/a	4418.85778781	4005.18013857	4655.59602649	3765.40691489	4058.16546763	n/a	3448.55361596	n/a
alpha_rarefaction_70003_1.txt	70003	1	4959.99785408	3389.87466667	4261.33489461	n/a	4000.44811321	4302.36305732	n/a	3796.96428571	3624.23273657	3740.80428954	n/a	4351.20481928	4075.30769231	3786.43225806	4068.55652174	n/a	n/a	4015.59310345	3596.55662651	4378.93039443	4621.03030303	n/a	4179.62893082	3966.64269663	4646.85526316	3691.0	4100.39268293	n/a	3558.07563025	n/a
alpha_rarefaction_70003_2.txt	70003	2	5041.23413567	3427.13541667	4217.91855204	n/a	3913.56375839	4281.35214447	n/a	3644.03970223	3802.60869565	3699.11658031	n/a	4236.32624113	4169.03066038	3765.62939959	4036.6809816	n/a	n/a	3954.51304348	3607.43842365	4374.64383562	4557.21516393	n/a	4268.94360087	4210.66504854	4652.82655246	3848.60458453	3925.11134904	n/a	3614.46049046	n/a
alpha_rarefaction_70003_3.txt	70003	3	4977.68134172	3625.425	4203.62727273	n/a	4074.02309469	4291.36695279	n/a	3606.28822055	3637.08977556	3815.38395415	n/a	4146.80875576	4029.24137931	3838.69365427	4079.09615385	n/a	n/a	4026.13181818	3550.69230769	4393.30751708	4680.79609544	n/a	4191.84057971	4032.10321101	4754.3164557	3940.3220339	4054.80291971	n/a	3491.01634877	n/a
alpha_rarefaction_70003_4.txt	70003	4	5016.14861996	3559.31267606	4227.56473214	n/a	3886.18577982	4222.84407484	n/a	3767.78074866	3739.28346457	3807.8125	n/a	4194.29698376	3971.11764706	3801.62105263	4051.57111597	n/a	n/a	3981.62555066	3592.03947368	4263.59100642	4577.02105263	n/a	4246.46855984	4045.34304933	4727.10625	3722.09375	4080.65023474	n/a	3550.096	n/a
alpha_rarefaction_70003_5.txt	70003	5	5114.62579281	3557.0280112	4254.37385321	n/a	4013.13189448	4473.65848214	n/a	3815.01550388	3765.74055416	3786.30927835	n/a	4099.06334842	4087.08163265	3835.58078603	4097.5	n/a	n/a	3994.71812081	3635.03916449	4417.05543237	4619.0	n/a	4278.2494382	4030.79054054	4608.397463	3749.04132231	4155.09725686	n/a	3603.56410256	n/a
alpha_rarefaction_70003_6.txt	70003	6	4974.13426854	3448.02072539	4251.19825708	n/a	3975.00699301	4358.39207048	n/a	3669.43846154	3766.67101828	3943.48739496	n/a	4112.57819905	3959.58552632	3839.64453961	4113.01531729	n/a	n/a	4000.72727273	3661.02583979	4339.33626374	4515.11702128	n/a	4234.19569892	3986.95982143	4690.43640351	3727.17983651	4171.93643032	n/a	3550.05292479	n/a
alpha_rarefaction_70003_7.txt	70003	7	5006.65207877	3502.0026455	4262.20235294	n/a	4044.03554502	4376.47689076	n/a	3632.75182482	3600.03759398	3801.68376068	n/a	4230.41573034	4080.45563549	3887.81415929	4015.8435518	n/a	n/a	3988.025	3610.05526316	4177.09734513	4635.99097065	n/a	4034.28513238	4032.4767184	4596.88594705	3793.13114754	4019.62836186	n/a	3552.51771117	n/a
alpha_rarefaction_70003_8.txt	70003	8	4979.48041237	3413.52197802	4102.19175258	n/a	3877.15604396	4299.13469388	n/a	3745.0255102	3660.21822542	3804.09090909	n/a	4240.89130435	4010.08277405	3840.96774194	4047.97002141	n/a	n/a	3933.24468085	3621.46594005	4294.25480769	4510.71679688	n/a	4202.09803922	4107.70257611	4615.97268908	3879.19944598	4166.53694581	n/a	3673.23076923	n/a
alpha_rarefaction_70003_9.txt	70003	9	4856.71255061	3579.43283582	4104.97268908	n/a	4033.0	4379.48565121	n/a	3704.456	3673.03045685	3825.6871345	n/a	4110.95981087	4032.26419214	3844.8380744	4194.82173913	n/a	n/a	4020.08482143	3610.03896104	4251.73361522	4613.75974026	n/a	4224.0974026	4051.28503563	4437.98484848	3600.13471503	4028.28301887	n/a	3451.00767263	n/a
alpha_rarefaction_80002_0.txt	80002	0	5078.65	3588.05614973	4268.08421053	n/a	3996.18722467	4465.52317881	n/a	3758.72881356	3766.2152231	3790.24937028	n/a	4262.07809111	4277.03571429	3930.86708861	4080.862	n/a	n/a	n/a	3774.11597938	4357.90105263	4629.93061224	n/a	4448.42105263	4246.23648649	4712.13017751	3875.25274725	4199.01354402	n/a	3529.22760291	n/a
alpha_rarefaction_80002_1.txt	80002	1	4941.25482625	3486.03278689	4444.42361111	n/a	3996.7597254	4369.94704684	n/a	3786.83415842	3673.66666667	3962.77111717	n/a	4354.06896552	4181.16299559	3894.88771186	4091.24547284	n/a	n/a	n/a	3785.27202073	4425.36305732	4561.95384615	n/a	4362.03171247	4093.80652174	4641.00601202	3847.84487535	4195.07638889	n/a	3543.74594595	n/a
alpha_rarefaction_80002_2.txt	80002	2	5330.67381974	3519.21303258	4248.02136752	n/a	4045.4793578	4439.16157205	n/a	3731.80246914	3909.95811518	3903.16256158	n/a	4389.72684086	4204.20588235	3910.44142259	4127.72766885	n/a	n/a	n/a	3793.00253165	4469.11853448	4662.34274194	n/a	4288.53740157	4136.24944321	4582.66023166	3827.28808864	4204.93853428	n/a	3506.00769231	n/a
alpha_rarefaction_80002_3.txt	80002	3	5212.4619883	3511.37007874	4246.95394737	n/a	4021.25056433	4366.00641026	n/a	3689.34243176	3846.85194175	3818.0201005	n/a	4203.90794979	4166.57270694	3928.04347826	4098.7047817	n/a	n/a	n/a	3755.61764706	4319.55876289	4613.31147541	n/a	4352.07317073	4025.18828452	4723.50803213	3887.84916201	4227.5816092	n/a	3586.06763285	n/a
alpha_rarefaction_80002_4.txt	80002	4	5118.80208333	3535.90721649	4187.29192547	n/a	4035.2781457	4342.08249497	n/a	3692.22409639	3737.22864322	3894.35416667	n/a	4276.04625551	4170.47511312	3913.04103672	4052.92168675	n/a	n/a	n/a	3615.56338028	4514.21973094	4711.64516129	n/a	4285.7047817	4155.27210884	4605.05747126	3946.25714286	4060.39159292	n/a	3600.27559055	n/a
alpha_rarefaction_80002_5.txt	80002	5	5375.36086957	3542.04155125	4335.23281596	n/a	4103.95081967	4401.01242236	n/a	3825.09326425	3770.09848485	3824.94264339	n/a	4190.84368308	4194.00689655	3909.80645161	4211.95217391	n/a	n/a	n/a	3740.09183673	4399.92272727	4660.43177189	n/a	4414.03112033	4143.20734341	4725.89956332	3777.70769231	4175.12528474	n/a	3651.65306122	n/a
alpha_rarefaction_80002_6.txt	80002	6	5233.42588727	3625.05570292	4247.94978166	n/a	4048.63551402	4368.00212766	n/a	3744.02415459	3802.51219512	3853.16582915	n/a	4245.41394336	4188.17808219	3893.40677966	4142.8875	n/a	n/a	n/a	3660.56968215	4462.00638298	4674.66598361	n/a	4313.02057613	4148.30839002	4699.82386364	3764.81185567	4017.26027397	n/a	3567.79575597	n/a
alpha_rarefaction_80002_7.txt	80002	7	5006.05283757	3556.0	4390.10672854	n/a	4063.72463768	4329.84759916	n/a	3913.02597403	3753.44917258	3794.39552239	n/a	4383.6495098	4318.15403423	3894.11752137	4205.41983122	n/a	n/a	n/a	3787.59090909	4655.97169811	4726.625	n/a	4421.04867257	4017.66810345	4685.38696538	3902.40869565	4088.48427673	n/a	3600.20526316	n/a
alpha_rarefaction_80002_8.txt	80002	8	4980.78156313	3504.68030691	4295.49784483	n/a	4025.25056433	4317.12525667	n/a	3821.11627907	3855.5	3933.52659574	n/a	4339.56097561	4235.14666667	3930.0625	4142.14285714	n/a	n/a	n/a	3621.18837209	4558.34782609	4642.39484127	n/a	4267.6988189	4082.85900217	4666.04233871	3736.89873418	4222.81395349	n/a	3544.95886889	n/a
alpha_rarefaction_80002_9.txt	80002	9	4968.07602339	3507.58333333	4242.95394737	n/a	4244.88511749	4342.22176591	n/a	3719.73594132	3738.5812357	3864.90514905	n/a	4158.5581854	4171.27973568	3861.35714286	4156.98765432	n/a	n/a	n/a	3701.6495098	4462.22875817	4624.88212181	n/a	4136.9373814	4237.04028436	4820.44959677	3891.62125341	4150.01372998	n/a	3656.81743869	n/a
alpha_rarefaction_90001_0.txt	90001	0	5158.50687623	3476.23529412	4402.80503145	n/a	4146.47619048	4489.21649485	n/a	3866.83870968	3821.64540816	4011.64705882	n/a	4404.20044053	4284.72706935	n/a	4164.52057613	n/a	n/a	n/a	3696.73317308	4622.84494382	4660.80670611	n/a	4349.52147239	4135.90605428	4735.23287671	3966.62125341	4486.80445545	n/a	3595.48628429	n/a
alpha_rarefaction_90001_1.txt	90001	1	5186.40115163	3534.06341463	4473.11956522	n/a	4154.738041	4440.84937238	n/a	3844.74125874	3826.25362319	3868.24205379	n/a	4439.17594655	4304.23648649	n/a	4165.61980198	n/a	n/a	n/a	3704.45581395	4411.397463	4782.1242485	n/a	4508.0712743	4131.85010267	4629.61985019	3927.04021448	4189.21428571	n/a	3619.89294404	n/a
alpha_rarefaction_90001_2.txt	90001	2	5305.58015267	3582.2	4456.56726457	n/a	4122.04054054	4532.01244813	n/a	3921.26184539	3890.67647059	3951.00255102	n/a	4362.24737945	4217.82751092	n/a	4149.36820926	n/a	n/a	n/a	3785.49122807	4581.87162162	4738.96473029	n/a	4386.50588235	4143.25	4777.05645161	3980.39017341	4231.34151786	n/a	3610.26030928	n/a
alpha_rarefaction_90001_3.txt	90001	3	5528.91053678	3611.02072539	4422.97689076	n/a	4131.72897196	4489.35490196	n/a	3944.27202073	3955.60869565	3997.71428571	n/a	4409.69178082	4134.31330472	n/a	4176.17463617	n/a	n/a	n/a	3841.92420538	4455.08053691	4759.66735113	n/a	4351.18674699	4177.81069042	4817.21042084	4016.92162162	4388.69107551	n/a	3651.50666667	n/a
alpha_rarefaction_90001_4.txt	90001	4	5143.04945055	3463.2	4494.93918919	n/a	4109.72131148	4488.42596349	n/a	3772.47743468	3910.72868217	3990.84196891	n/a	4358.04697987	4257.62727273	n/a	4206.93970894	n/a	n/a	n/a	3722.38732394	4508.04635762	4848.02053388	n/a	4551.16049383	4236.02320186	4755.96768061	3980.24043716	4276.2	n/a	3665.60949868	n/a
alpha_rarefaction_90001_5.txt	90001	5	5274.27272727	3530.41293532	4361.6875	n/a	4131.36705882	4512.0443038	n/a	3980.75263158	3903.39205955	3843.62291169	n/a	4389.55244755	4144.3164557	n/a	4144.72055888	n/a	n/a	n/a	3722.18837209	4523.0021692	4691.09163347	n/a	4491.29347826	4205.08974359	4796.01181102	3949.63013699	4426.65462754	n/a	3666.55263158	n/a
alpha_rarefaction_90001_6.txt	90001	6	5411.68359375	3531.90023202	4315.46341463	n/a	4071.38724374	4536.70305677	n/a	3799.23614458	3817.54524362	4090.78787879	n/a	4254.22826087	4249.72222222	n/a	4139.27586207	n/a	n/a	n/a	3811.09489051	4429.07826087	4851.26984127	n/a	4431.1656051	4183.38559322	4830.95092025	4073.50280899	4303.80693069	n/a	3650.26683292	n/a
alpha_rarefaction_90001_7.txt	90001	7	5104.05283757	3566.92424242	4460.00215517	n/a	4165.96511628	4611.40174672	n/a	3919.0530303	3990.6691358	4011.75263158	n/a	4346.31120332	4229.9379015	n/a	4148.58266129	n/a	n/a	n/a	3716.51463415	4526.1995614	4727.73894737	n/a	4400.22465209	4175.36752137	4742.9668616	4061.91836735	4218.17073171	n/a	3644.33333333	n/a
alpha_rarefaction_90001_8.txt	90001	8	5386.16538462	3459.79856115	4281.2484472	n/a	4104.75471698	4282.61152416	n/a	3933.27415144	3868.02398082	3951.98067633	n/a	4388.00220751	4279.24115044	n/a	4149.9691358	n/a	n/a	n/a	3779.62195122	4484.39915966	4748.94642857	n/a	4376.82956879	4149.92750533	4782.12992126	3885.09549072	4268.24822695	n/a	3686.1462766	n/a
alpha_rarefaction_90001_9.txt	90001	9	5712.25531915	3533.63373494	4421.11930586	n/a	4142.83526682	4571.03006012	n/a	3814.94117647	3813.42004264	3882.7060241	n/a	4418.46460177	4169.29677419	n/a	4180.52941176	n/a	n/a	n/a	3670.67695962	4602.91333333	4888.60130719	n/a	4349.7625	4213.35172414	4681.66462168	3960.87601078	4299.48165138	n/a	3720.05483029	n/a
alpha_rarefaction_100000_0.txt	100000	0	5517.00192308	3571.05104408	4460.91719745	n/a	4176.0137931	4573.66735113	n/a	4014.07197943	3897.38479263	4203.80901857	n/a	4371.90191898	4279.60215054	n/a	n/a	n/a	n/a	n/a	3797.28978622	4584.32692308	4944.2851153	n/a	4614.0204499	4175.76970954	4827.66023166	4153.94428152	4327.28099174	n/a	3717.05076142	n/a
alpha_rarefaction_100000_1.txt	100000	1	5411.92514395	3536.43835616	4419.98767967	n/a	4211.55244755	4593.49023438	n/a	3951.08716707	3924.49528302	4066.77922078	n/a	4586.28139535	4341.01113586	n/a	n/a	n/a	n/a	n/a	3862.43099274	4670.11752137	4930.16386555	n/a	4598.02070393	4220.85835095	4862.14203455	3986.12195122	4455.60655738	n/a	3739.85301837	n/a
alpha_rarefaction_100000_2.txt	100000	2	5635.92638037	3585.49160671	4457.33891213	n/a	4190.87981859	4621.18609407	n/a	3978.42964824	3918.0864486	4090.0525	n/a	4412.00431965	4270.56779661	n/a	n/a	n/a	n/a	n/a	3802.06067961	4735.63559322	4890.71341463	n/a	4463.25198413	4246.53191489	4985.0019084	4091.07977208	4293.10714286	n/a	3769.1510989	n/a
alpha_rarefaction_100000_3.txt	100000	3	5398.75337187	3591.6746988	4515.02183406	n/a	4188.16933638	4533.22465209	n/a	3922.35910224	3964.22303922	4117.91666667	n/a	4500.0	4274.80645161	n/a	n/a	n/a	n/a	n/a	3787.51162791	4527.81632653	4833.6872428	n/a	4608.0307377	4282.44420601	4775.20074349	4076.98607242	4455.05227273	n/a	3668.45185185	n/a
alpha_rarefaction_100000_4.txt	100000	4	5370.42105263	3621.68181818	4517.06100218	n/a	4169.19909502	4482.00194175	n/a	3996.26315789	3963.93564356	3951.02525253	n/a	4365.56057495	4325.06222222	n/a	n/a	n/a	n/a	n/a	3805.72941176	4613.17180617	4858.72371134	n/a	4492.94545455	4262.01298701	4983.99001996	3982.008	4372.5372093	n/a	3774.97172237	n/a
alpha_rarefaction_100000_5.txt	100000	5	5365.84415584	3629.94230769	4426.00205761	n/a	4203.44315545	4691.92537313	n/a	3980.47619048	3943.02380952	4075.25362319	n/a	4451.52783505	4286.90638298	n/a	n/a	n/a	n/a	n/a	3873.60436893	4604.36460554	4973.02982107	n/a	4472.49119374	4275.99561404	4817.87360595	4007.51490515	4418.2	n/a	3797.00263852	n/a
alpha_rarefaction_100000_6.txt	100000	6	5464.73134328	3573.59529412	4437.30290456	n/a	4191.95890411	4606.82020202	n/a	3938.0278481	3964.4679803	4073.48806366	n/a	4494.19198312	4308.79569892	n/a	n/a	n/a	n/a	n/a	3885.82512315	4699.09292035	4782.6484375	n/a	4475.80555556	4223.46103896	4833.71537002	4164.79228487	4475.85520362	n/a	3672.16120907	n/a
alpha_rarefaction_100000_7.txt	100000	7	5405.76879699	3629.97831325	4450.24210526	n/a	4176.94063927	4583.31496063	n/a	3940.49122807	3900.09669811	4102.5535248	n/a	4548.2262931	4323.40174672	n/a	n/a	n/a	n/a	n/a	3861.84615385	4813.03448276	4985.33757962	n/a	4545.88957055	4262.52025586	4797.49425287	3959.0027027	4415.79411765	n/a	3796.3715847	n/a
alpha_rarefaction_100000_8.txt	100000	8	5540.45725646	3627.44202899	4441.36708861	n/a	4175.53530752	4572.13793103	n/a	3947.82962963	3927.05	4088.12403101	n/a	4434.95661157	4361.48	n/a	n/a	n/a	n/a	n/a	3780.43548387	4796.31896552	4819.20481928	n/a	4469.33333333	4312.56919643	4767.14869888	4075.90909091	4294.53263158	n/a	3718.66066838	n/a
alpha_rarefaction_100000_9.txt	100000	9	5631.77351248	3679.99255583	4430.30290456	n/a	4215.6774942	4512.06496063	n/a	3969.69172932	3795.61981567	4259.53225806	n/a	4505.14537445	4307.4298441	n/a	n/a	n/a	n/a	n/a	3811.375	4641.04545455	4853.13924051	n/a	4587.02061856	4246.554371	4807.47572816	4050.60629921	4324.70127119	n/a	3730.11340206	n/a
