	sequences per sample	iteration	515rcbc12	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc20	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc32	515rcbc16	515rcbc19	515rcbc9	515rcbc30	515rcbc28	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36
alpha_rarefaction_70003_1.txt	70003	1	161.27352	138.05473	153.96158	n/a	147.60574	152.57401	n/a	142.13612	140.35488	143.71758	n/a	156.90168	151.0329	151.63461	154.51883	n/a	n/a	151.3832	140.15365	151.53594	165.02962	n/a	161.89472	150.07725	163.45848	141.69386	147.32488	n/a	131.91353	n/a
alpha_rarefaction_70003_2.txt	70003	2	161.34765	136.69421	154.407	n/a	147.17732	151.66233	n/a	141.16982	138.50165	145.21059	n/a	156.07045	150.97385	152.32085	153.61127	n/a	n/a	151.94647	141.36871	152.41489	162.50767	n/a	162.13451	152.32972	162.97969	142.79045	146.94243	n/a	135.28291	n/a
alpha_rarefaction_70003_3.txt	70003	3	164.58885	137.97145	154.84448	n/a	149.31154	153.48278	n/a	139.48054	141.18007	142.83644	n/a	155.40362	149.69639	153.65536	153.25896	n/a	n/a	151.90729	139.52357	152.8513	163.43935	n/a	161.10392	151.61167	164.58942	144.71251	147.34521	n/a	132.57372	n/a
alpha_rarefaction_70003_4.txt	70003	4	163.80984	138.04541	153.80543	n/a	147.48668	153.08197	n/a	141.81727	142.00546	143.85288	n/a	156.8421	149.76553	153.50805	153.487	n/a	n/a	151.89574	139.59176	152.70119	162.25378	n/a	163.9679	152.05984	166.09479	142.94977	149.23946	n/a	134.50779	n/a
alpha_rarefaction_70003_5.txt	70003	5	163.87493	138.50596	153.81627	n/a	148.48988	154.62094	n/a	142.53874	144.26951	146.15836	n/a	155.72483	150.3047	152.93477	153.18993	n/a	n/a	151.73178	138.5054	153.10023	163.53082	n/a	160.51177	152.14238	163.00274	143.06898	146.95638	n/a	134.22072	n/a
alpha_rarefaction_70003_6.txt	70003	6	165.78369	138.2466	154.09066	n/a	148.28871	153.43609	n/a	140.93796	141.01829	145.31275	n/a	152.58648	150.85606	152.70047	154.42005	n/a	n/a	151.61197	139.54527	153.09909	160.5981	n/a	162.46791	150.67873	164.89696	141.68938	148.45802	n/a	133.37671	n/a
alpha_rarefaction_70003_7.txt	70003	7	163.10915	138.41839	152.89815	n/a	148.59074	155.11126	n/a	140.42186	140.8393	145.70812	n/a	154.51107	149.96006	153.20116	153.91196	n/a	n/a	151.65251	138.23217	151.48959	162.80338	n/a	161.70344	151.53874	164.91079	143.3877	147.39581	n/a	135.27918	n/a
alpha_rarefaction_70003_8.txt	70003	8	166.5364	137.7688	152.9898	n/a	147.60657	154.6645	n/a	142.40744	142.12709	145.60897	n/a	154.51308	151.06509	152.39634	154.25458	n/a	n/a	151.80915	140.0506	149.82875	162.85145	n/a	160.73722	152.38925	165.92601	142.77606	148.05141	n/a	135.61029	n/a
alpha_rarefaction_70003_9.txt	70003	9	161.96057	138.08943	154.09523	n/a	147.92316	153.13293	n/a	142.00491	141.19439	144.28372	n/a	157.10417	152.46689	151.88696	155.90684	n/a	n/a	152.04563	140.31173	153.10577	162.72996	n/a	163.52643	151.0692	165.06989	140.92687	148.5306	n/a	131.829	n/a
alpha_rarefaction_80002_0.txt	80002	0	169.60289	141.85397	157.93632	n/a	151.45276	158.40431	n/a	145.51507	143.74008	147.38723	n/a	159.09198	154.32753	157.71517	158.63253	n/a	n/a	n/a	142.26799	155.75047	166.29128	n/a	167.70155	155.92515	170.07293	146.01108	152.46946	n/a	138.95341	n/a
alpha_rarefaction_80002_1.txt	80002	1	168.41946	139.6632	158.77911	n/a	151.26618	159.34322	n/a	146.01256	144.30294	147.50009	n/a	159.17153	155.29692	157.074	158.03298	n/a	n/a	n/a	142.93861	157.66059	165.42269	n/a	166.89605	154.33914	167.40009	146.3857	152.81058	n/a	137.01742	n/a
alpha_rarefaction_80002_2.txt	80002	2	169.91513	142.35486	158.19013	n/a	151.27788	156.68881	n/a	144.68415	145.34624	148.37985	n/a	160.42394	155.54316	157.70063	157.46945	n/a	n/a	n/a	144.51986	157.41293	168.47485	n/a	167.31273	156.33945	168.18048	146.04007	151.57257	n/a	136.61436	n/a
alpha_rarefaction_80002_3.txt	80002	3	171.18587	140.88066	158.53196	n/a	151.211	156.41421	n/a	143.25502	146.95839	148.16313	n/a	161.31268	154.63792	157.14653	157.49906	n/a	n/a	n/a	143.88625	156.09214	167.23668	n/a	168.2292	155.73123	168.75885	146.52808	155.09044	n/a	139.12625	n/a
alpha_rarefaction_80002_4.txt	80002	4	167.18645	142.83709	157.85559	n/a	151.68833	157.16155	n/a	144.52523	144.18204	149.42748	n/a	160.79918	153.97497	157.26537	157.99523	n/a	n/a	n/a	142.8943	157.70416	166.46332	n/a	167.26438	154.7508	167.4208	146.07423	152.42201	n/a	137.44766	n/a
alpha_rarefaction_80002_5.txt	80002	5	168.16926	139.62912	158.28703	n/a	151.36607	157.75093	n/a	144.79482	145.16451	148.63862	n/a	159.82301	154.48827	156.76669	158.66035	n/a	n/a	n/a	144.22381	155.72577	166.65586	n/a	168.55863	156.2257	167.94719	146.57789	151.75663	n/a	137.69319	n/a
alpha_rarefaction_80002_6.txt	80002	6	168.70625	141.64873	158.93012	n/a	151.40988	156.97258	n/a	144.99005	145.95297	148.89755	n/a	159.27517	154.99417	157.81775	157.90787	n/a	n/a	n/a	143.91358	157.80354	168.02207	n/a	166.4167	155.66313	169.24058	147.31867	150.61655	n/a	137.40858	n/a
alpha_rarefaction_80002_7.txt	80002	7	166.02642	139.90111	158.36245	n/a	151.40171	156.51035	n/a	145.99227	145.47089	147.43256	n/a	160.42877	154.35356	157.17878	159.43581	n/a	n/a	n/a	144.00817	155.42084	166.65738	n/a	167.30916	154.77871	169.42781	145.174	154.1318	n/a	137.78691	n/a
alpha_rarefaction_80002_8.txt	80002	8	165.57315	141.0643	158.81619	n/a	151.35227	156.39663	n/a	144.81646	144.99305	147.9209	n/a	161.55075	155.10688	157.76668	157.89563	n/a	n/a	n/a	142.21964	157.54116	166.54375	n/a	167.51389	155.88454	168.0875	144.85435	151.53273	n/a	137.5669	n/a
alpha_rarefaction_80002_9.txt	80002	9	166.21807	141.40705	157.30732	n/a	153.18965	157.11928	n/a	144.71644	146.52774	147.17208	n/a	162.24657	155.73441	157.71862	158.46049	n/a	n/a	n/a	144.32747	157.1959	166.75373	n/a	166.08622	155.96725	169.36792	147.02091	151.85874	n/a	137.82147	n/a
alpha_rarefaction_90001_0.txt	90001	0	171.55722	143.50327	162.83585	n/a	155.15779	161.40129	n/a	149.00361	146.92781	151.04416	n/a	164.24057	158.25316	n/a	161.55546	n/a	n/a	n/a	146.02781	159.32857	170.07841	n/a	170.13546	159.11813	172.55754	149.16409	156.37283	n/a	140.9999	n/a
alpha_rarefaction_90001_1.txt	90001	1	172.57913	144.00592	162.87661	n/a	155.33584	161.4639	n/a	149.07868	149.52997	152.54971	n/a	163.80537	158.43027	n/a	161.73406	n/a	n/a	n/a	147.38683	160.50109	171.9095	n/a	171.3984	159.18399	171.61107	150.22583	155.41801	n/a	141.36119	n/a
alpha_rarefaction_90001_2.txt	90001	2	173.3564	144.99065	162.82427	n/a	155.41678	162.54348	n/a	149.60015	147.74309	151.05027	n/a	163.85351	158.58999	n/a	161.53674	n/a	n/a	n/a	145.67171	160.17198	170.7562	n/a	171.3934	159.3102	171.5519	149.33049	156.03217	n/a	138.95715	n/a
alpha_rarefaction_90001_3.txt	90001	3	172.67583	144.36757	163.60505	n/a	155.30676	161.99385	n/a	148.10501	147.35394	150.40079	n/a	163.31518	157.26581	n/a	160.91086	n/a	n/a	n/a	147.40094	158.41005	170.59502	n/a	171.19581	158.23781	173.17324	150.49927	155.47441	n/a	140.15511	n/a
alpha_rarefaction_90001_4.txt	90001	4	173.86778	143.89632	162.70694	n/a	154.90273	162.00402	n/a	148.57629	148.76804	151.97602	n/a	162.48846	158.58862	n/a	161.04749	n/a	n/a	n/a	146.10032	158.89431	170.87895	n/a	172.47922	156.94781	173.5259	150.46703	156.86252	n/a	139.84177	n/a
alpha_rarefaction_90001_5.txt	90001	5	173.07676	142.55661	162.39972	n/a	154.13635	161.68876	n/a	149.15731	150.0143	150.97607	n/a	163.17146	157.31891	n/a	161.14572	n/a	n/a	n/a	147.16099	160.43861	170.86542	n/a	170.40228	158.37087	171.83232	150.33042	158.28936	n/a	139.56838	n/a
alpha_rarefaction_90001_6.txt	90001	6	172.89939	144.33874	163.07023	n/a	154.27608	159.78388	n/a	148.57041	147.60262	151.89276	n/a	162.07467	159.1184	n/a	160.09922	n/a	n/a	n/a	147.00923	159.37551	171.97048	n/a	171.32939	159.14147	173.94282	151.06721	154.67889	n/a	140.42975	n/a
alpha_rarefaction_90001_7.txt	90001	7	172.42334	144.27578	162.46053	n/a	155.15922	161.63742	n/a	149.07132	150.01879	152.03311	n/a	166.12588	158.16818	n/a	161.03352	n/a	n/a	n/a	146.05776	159.82825	170.29159	n/a	172.21091	159.41369	173.44808	149.40772	156.24366	n/a	140.708	n/a
alpha_rarefaction_90001_8.txt	90001	8	174.13255	144.26546	162.98083	n/a	154.34858	159.92116	n/a	149.26617	149.56354	154.12482	n/a	164.96562	157.94457	n/a	161.27948	n/a	n/a	n/a	146.93593	159.72965	170.59502	n/a	172.13578	158.6653	172.84384	150.01564	155.1657	n/a	140.51296	n/a
alpha_rarefaction_90001_9.txt	90001	9	176.36079	143.23199	162.44629	n/a	154.50201	162.42843	n/a	148.58669	148.88348	152.2114	n/a	164.03438	158.3233	n/a	161.46038	n/a	n/a	n/a	146.40025	161.16992	170.20664	n/a	170.33057	157.57468	171.99637	149.17144	155.82382	n/a	141.23397	n/a
alpha_rarefaction_100000_0.txt	100000	0	178.26235	146.66492	165.56859	n/a	157.37329	164.85262	n/a	152.5392	151.84503	155.20256	n/a	165.19011	161.3134	n/a	n/a	n/a	n/a	n/a	149.74304	163.41627	174.88161	n/a	177.09196	161.24349	175.99056	152.27921	161.66522	n/a	142.0051	n/a
alpha_rarefaction_100000_1.txt	100000	1	177.76343	146.58047	165.82471	n/a	157.93574	164.75253	n/a	152.29776	152.86159	153.91785	n/a	168.15976	161.35573	n/a	n/a	n/a	n/a	n/a	150.37097	163.92323	173.77067	n/a	176.16744	161.81448	176.73891	151.6195	160.85692	n/a	143.10647	n/a
alpha_rarefaction_100000_2.txt	100000	2	176.33136	146.50442	165.53437	n/a	158.16674	164.71314	n/a	152.24998	151.70016	156.30671	n/a	167.94927	161.56182	n/a	n/a	n/a	n/a	n/a	149.8287	164.65803	174.35929	n/a	175.51039	162.03471	178.92799	152.90685	158.13068	n/a	142.81928	n/a
alpha_rarefaction_100000_3.txt	100000	3	176.69545	147.25412	165.1419	n/a	157.97516	165.40883	n/a	151.14728	151.91159	154.34148	n/a	168.78225	161.23634	n/a	n/a	n/a	n/a	n/a	149.84861	162.13266	174.9573	n/a	176.14351	162.40701	176.85914	152.93442	159.40838	n/a	143.01506	n/a
alpha_rarefaction_100000_4.txt	100000	4	178.41453	147.15785	166.06708	n/a	157.97074	164.28911	n/a	151.86525	151.7968	154.15883	n/a	167.96561	161.68068	n/a	n/a	n/a	n/a	n/a	149.72367	162.64072	174.88852	n/a	174.6679	162.17506	177.76191	152.50152	159.33357	n/a	143.97432	n/a
alpha_rarefaction_100000_5.txt	100000	5	178.57723	147.56248	165.86929	n/a	157.78731	165.08457	n/a	152.08005	152.05804	156.35333	n/a	168.25047	161.13384	n/a	n/a	n/a	n/a	n/a	150.61693	163.8644	174.87238	n/a	175.01789	161.88723	175.7129	152.1746	158.37133	n/a	143.8516	n/a
alpha_rarefaction_100000_6.txt	100000	6	177.34606	146.94738	165.78512	n/a	158.00035	164.90751	n/a	151.18305	151.68462	155.33904	n/a	167.77423	161.59975	n/a	n/a	n/a	n/a	n/a	150.25265	164.03642	173.88448	n/a	176.28102	161.66305	176.29647	152.2531	160.37782	n/a	143.62808	n/a
alpha_rarefaction_100000_7.txt	100000	7	178.53124	147.21688	165.74291	n/a	157.88039	165.95351	n/a	151.45701	152.14223	154.77331	n/a	168.48217	161.54758	n/a	n/a	n/a	n/a	n/a	150.05437	163.65245	175.7701	n/a	174.21187	162.9802	177.32047	151.39961	158.54662	n/a	142.86104	n/a
alpha_rarefaction_100000_8.txt	100000	8	176.88887	146.60049	165.42741	n/a	157.95386	163.53769	n/a	151.64971	151.1479	155.99666	n/a	167.42545	161.49382	n/a	n/a	n/a	n/a	n/a	149.7073	165.32305	173.34353	n/a	174.68394	162.16055	177.12047	152.40729	159.21457	n/a	142.1459	n/a
alpha_rarefaction_100000_9.txt	100000	9	178.58805	147.97968	165.41499	n/a	157.95039	164.5658	n/a	151.95616	150.42722	153.85881	n/a	168.31636	161.14696	n/a	n/a	n/a	n/a	n/a	150.64142	163.455	173.24853	n/a	174.82905	162.86743	175.04632	153.27372	159.64676	n/a	143.39059	n/a
