Group1	Group2	Group1 mean	Group1 std	Group2 mean	Group2 std	t stat	p-value
-0.1308888	-0.13074	515rcbc35	0.0	515rcbc26	0.0	None	None
-0.13074	-0.131	515rcbc26	0.0	515rcbc8	0.0	None	None
-0.131043	-0.13123	515rcbc24	0.0	515rcbc13	0.0	None	None
-0.13049	-0.159251	515rcbc23	0.0	515rcbc12	0.0	None	None
-0.1310242	-0.1302	515rcbc27	0.0	515rcbc31	0.0	None	None
-0.131737	-0.13049	515rcbc37	0.0	515rcbc23	0.0	None	None
-0.131135	-0.1302	515rcbc29	0.0	515rcbc31	0.0	None	None
-0.13103	-0.159251	515rcbc14	0.0	515rcbc12	0.0	None	None
-0.1300144	-0.1303	515rcbc32	0.0	515rcbc33	0.0	None	None
-0.1307983	-0.131086	515rcbc18	0.0	515rcbc17	0.0	None	None
-0.1310242	-0.131086	515rcbc27	0.0	515rcbc17	0.0	None	None
-0.1316	-0.1309	515rcbc11	0.0	3257.22090136	189.592494085	1.06778669127	1.0
-0.130722	-0.13049	515rcbc36	0.0	515rcbc23	0.0	None	None
-0.1310242	-0.13049	515rcbc27	0.0	515rcbc23	0.0	None	None
-0.131086	-0.13123	515rcbc17	0.0	515rcbc13	0.0	None	None
-0.131135	-0.130816	515rcbc29	0.0	515rcbc34	0.0	None	None
-0.130816	-0.13049	515rcbc34	0.0	515rcbc23	0.0	None	None
-0.1332937	-0.13074	515rcbc30	0.0	515rcbc26	0.0	None	None
-0.1309	-0.1303	3257.22090136	189.592494085	515rcbc33	0.0	0.813132223734	1.0
-0.13072	-0.159251	515rcbc22	0.0	515rcbc12	0.0	None	None
-0.1332937	-0.1312857	515rcbc30	0.0	515rcbc10	0.0	None	None
-0.1308888	-0.13122	515rcbc35	0.0	515rcbc9	0.0	None	None
-0.13133	-0.131086	515rcbc19	0.0	515rcbc17	0.0	None	None
-0.13133	-0.13123	515rcbc19	0.0	515rcbc13	0.0	None	None
-0.1316	-0.131737	515rcbc11	0.0	515rcbc37	0.0	None	None
-0.130722	-0.1303	515rcbc36	0.0	515rcbc33	0.0	None	None
-0.13072	-0.1310242	515rcbc22	0.0	515rcbc27	0.0	None	None
-0.13049	-0.131086	515rcbc23	0.0	515rcbc17	0.0	None	None
-0.1316	-0.1302	515rcbc11	0.0	515rcbc31	0.0	None	None
-0.131135	-0.13053	515rcbc29	0.0	515rcbc25	0.0	None	None
-0.13133	-0.13049	515rcbc19	0.0	515rcbc23	0.0	None	None
-0.1303	-0.159251	515rcbc33	0.0	515rcbc12	0.0	None	None
-0.1310242	-0.13053	515rcbc27	0.0	515rcbc25	0.0	None	None
-0.13074	-0.131086	515rcbc26	0.0	515rcbc17	0.0	None	None
-0.1316	-0.131	515rcbc11	0.0	515rcbc8	0.0	None	None
-0.130816	-0.13053	515rcbc34	0.0	515rcbc25	0.0	None	None
-0.131135	-0.13123	515rcbc29	0.0	515rcbc13	0.0	None	None
-0.1308888	-0.1302	515rcbc35	0.0	515rcbc31	0.0	None	None
-0.1332937	-0.131086	515rcbc30	0.0	515rcbc17	0.0	None	None
-0.1307983	-0.13123	515rcbc18	0.0	515rcbc13	0.0	None	None
-0.130722	-0.13103	515rcbc36	0.0	515rcbc14	0.0	None	None
-0.13133	-0.131	515rcbc19	0.0	515rcbc8	0.0	None	None
-0.131043	-0.1303	515rcbc24	0.0	515rcbc33	0.0	None	None
-0.13133	-0.13072	515rcbc19	0.0	515rcbc22	0.0	None	None
-0.131	-0.1302	515rcbc8	0.0	515rcbc31	0.0	None	None
-0.1307983	-0.1303	515rcbc18	0.0	515rcbc33	0.0	None	None
-0.13072	-0.13064	515rcbc22	0.0	515rcbc16	0.0	None	None
-0.1310242	-0.13122	515rcbc27	0.0	515rcbc9	0.0	None	None
-0.1300144	-0.159251	515rcbc32	0.0	515rcbc12	0.0	None	None
-0.1303	-0.13103	515rcbc33	0.0	515rcbc14	0.0	None	None
-0.1300144	-0.13053	515rcbc32	0.0	515rcbc25	0.0	None	None
-0.1310242	-0.130722	515rcbc27	0.0	515rcbc36	0.0	None	None
-0.1307983	-0.1310242	515rcbc18	0.0	515rcbc27	0.0	None	None
-0.1300144	-0.1316	515rcbc32	0.0	515rcbc11	0.0	None	None
-0.1309	-0.131086	3257.22090136	189.592494085	515rcbc17	0.0	1.208426496	1.0
-0.1308888	-0.13049	515rcbc35	0.0	515rcbc23	0.0	None	None
-0.1300144	-0.13123	515rcbc32	0.0	515rcbc13	0.0	None	None
-0.13074	-0.13123	515rcbc26	0.0	515rcbc13	0.0	None	None
-0.130722	-0.159251	515rcbc36	0.0	515rcbc12	0.0	None	None
-0.1302	-0.1303	515rcbc31	0.0	515rcbc33	0.0	None	None
-0.13072	-0.131043	515rcbc22	0.0	515rcbc24	0.0	None	None
-0.1332937	-0.13064	515rcbc30	0.0	515rcbc16	0.0	None	None
-0.1316	-0.1310242	515rcbc11	0.0	515rcbc27	0.0	None	None
-0.1302	-0.1312857	515rcbc31	0.0	515rcbc10	0.0	None	None
-0.13133	-0.1303	515rcbc19	0.0	515rcbc33	0.0	None	None
-0.1308888	-0.131135	515rcbc35	0.0	515rcbc29	0.0	None	None
-0.1307983	-0.13049	515rcbc18	0.0	515rcbc23	0.0	None	None
-0.1300144	-0.13072	515rcbc32	0.0	515rcbc22	0.0	None	None
-0.1316	-0.159251	515rcbc11	0.0	515rcbc12	0.0	None	None
-0.1300144	-0.130816	515rcbc32	0.0	515rcbc34	0.0	None	None
-0.13074	-0.1303	515rcbc26	0.0	515rcbc33	0.0	None	None
-0.13103	-0.1312857	515rcbc14	0.0	515rcbc10	0.0	None	None
-0.13064	-0.13123	515rcbc16	0.0	515rcbc13	0.0	None	None
-0.131086	-0.13103	515rcbc17	0.0	515rcbc14	0.0	None	None
-0.13122	-0.159251	515rcbc9	0.0	515rcbc12	0.0	None	None
-0.1300144	-0.130722	515rcbc32	0.0	515rcbc36	0.0	None	None
-0.1308888	-0.159251	515rcbc35	0.0	515rcbc12	0.0	None	None
-0.1332937	-0.13072	515rcbc30	0.0	515rcbc22	0.0	None	None
-0.1310242	-0.1312857	515rcbc27	0.0	515rcbc10	0.0	None	None
-0.131737	-0.13103	515rcbc37	0.0	515rcbc14	0.0	None	None
-0.1300144	-0.131043	515rcbc32	0.0	515rcbc24	0.0	None	None
-0.130816	-0.13122	515rcbc34	0.0	515rcbc9	0.0	None	None
-0.1303	-0.13064	515rcbc33	0.0	515rcbc16	0.0	None	None
-0.1309	-0.13123	3257.22090136	189.592494085	515rcbc13	0.0	-1.26537289317	1.0
-0.131043	-0.13103	515rcbc24	0.0	515rcbc14	0.0	None	None
-0.131135	-0.13103	515rcbc29	0.0	515rcbc14	0.0	None	None
-0.1307983	-0.131737	515rcbc18	0.0	515rcbc37	0.0	None	None
-0.130816	-0.130722	515rcbc34	0.0	515rcbc36	0.0	None	None
-0.131	-0.1309	515rcbc8	0.0	3257.22090136	189.592494085	0.255652611751	1.0
-0.1332937	-0.13103	515rcbc30	0.0	515rcbc14	0.0	None	None
-0.159251	-0.1312857	515rcbc12	0.0	515rcbc10	0.0	None	None
-0.1316	-0.13064	515rcbc11	0.0	515rcbc16	0.0	None	None
-0.131	-0.131086	515rcbc8	0.0	515rcbc17	0.0	None	None
-0.13053	-0.13049	515rcbc25	0.0	515rcbc23	0.0	None	None
-0.13074	-0.130722	515rcbc26	0.0	515rcbc36	0.0	None	None
-0.1307983	-0.13064	515rcbc18	0.0	515rcbc16	0.0	None	None
-0.130816	-0.13133	515rcbc34	0.0	515rcbc19	0.0	None	None
-0.1300144	-0.1312857	515rcbc32	0.0	515rcbc10	0.0	None	None
-0.1316	-0.1312857	515rcbc11	0.0	515rcbc10	0.0	None	None
-0.1302	-0.13103	515rcbc31	0.0	515rcbc14	0.0	None	None
-0.131043	-0.159251	515rcbc24	0.0	515rcbc12	0.0	None	None
-0.1332937	-0.1310242	515rcbc30	0.0	515rcbc27	0.0	None	None
-0.131	-0.159251	515rcbc8	0.0	515rcbc12	0.0	None	None
-0.1303	-0.131086	515rcbc33	0.0	515rcbc17	0.0	None	None
-0.13074	-0.131737	515rcbc26	0.0	515rcbc37	0.0	None	None
-0.13053	-0.130722	515rcbc25	0.0	515rcbc36	0.0	None	None
-0.13103	-0.13123	515rcbc14	0.0	515rcbc13	0.0	None	None
-0.1332937	-0.159251	515rcbc30	0.0	515rcbc12	0.0	None	None
-0.131	-0.13122	515rcbc8	0.0	515rcbc9	0.0	None	None
-0.13074	-0.13103	515rcbc26	0.0	515rcbc14	0.0	None	None
-0.13072	-0.131086	515rcbc22	0.0	515rcbc17	0.0	None	None
-0.1308888	-0.131043	515rcbc35	0.0	515rcbc24	0.0	None	None
-0.130816	-0.131737	515rcbc34	0.0	515rcbc37	0.0	None	None
-0.1309	-0.13064	3257.22090136	189.592494085	515rcbc16	0.0	1.70842065239	1.0
-0.1332937	-0.131043	515rcbc30	0.0	515rcbc24	0.0	None	None
-0.13049	-0.13103	515rcbc23	0.0	515rcbc14	0.0	None	None
-0.13133	-0.159251	515rcbc19	0.0	515rcbc12	0.0	None	None
-0.13064	-0.13103	515rcbc16	0.0	515rcbc14	0.0	None	None
-0.1310242	-0.1309	515rcbc27	0.0	3257.22090136	189.592494085	-0.152197400333	1.0
-0.131	-0.131043	515rcbc8	0.0	515rcbc24	0.0	None	None
-0.131737	-0.13064	515rcbc37	0.0	515rcbc16	0.0	None	None
-0.1307983	-0.1309	515rcbc18	0.0	3257.22090136	189.592494085	1.3140431115	1.0
-0.1332937	-0.131	515rcbc30	0.0	515rcbc8	0.0	None	None
-0.13053	-0.1303	515rcbc25	0.0	515rcbc33	0.0	None	None
-0.1308888	-0.1312857	515rcbc35	0.0	515rcbc10	0.0	None	None
-0.13072	-0.13123	515rcbc22	0.0	515rcbc13	0.0	None	None
-0.1308888	-0.1310242	515rcbc35	0.0	515rcbc27	0.0	None	None
-0.13072	-0.131	515rcbc22	0.0	515rcbc8	0.0	None	None
-0.131135	-0.13064	515rcbc29	0.0	515rcbc16	0.0	None	None
-0.1302	-0.13064	515rcbc31	0.0	515rcbc16	0.0	None	None
-0.130816	-0.1309	515rcbc34	0.0	3257.22090136	189.592494085	-0.103328970085	1.0
-0.13072	-0.1302	515rcbc22	0.0	515rcbc31	0.0	None	None
-0.1307983	-0.159251	515rcbc18	0.0	515rcbc12	0.0	None	None
-0.13074	-0.159251	515rcbc26	0.0	515rcbc12	0.0	None	None
-0.1316	-0.13123	515rcbc11	0.0	515rcbc13	0.0	None	None
-0.13123	-0.1312857	515rcbc13	0.0	515rcbc10	0.0	None	None
-0.131	-0.13049	515rcbc8	0.0	515rcbc23	0.0	None	None
-0.13074	-0.13064	515rcbc26	0.0	515rcbc16	0.0	None	None
-0.1300144	-0.13064	515rcbc32	0.0	515rcbc16	0.0	None	None
-0.13133	-0.1312857	515rcbc19	0.0	515rcbc10	0.0	None	None
-0.130816	-0.13123	515rcbc34	0.0	515rcbc13	0.0	None	None
-0.1308888	-0.13123	515rcbc35	0.0	515rcbc13	0.0	None	None
-0.1307983	-0.1332937	515rcbc18	0.0	515rcbc30	0.0	None	None
-0.1308888	-0.131086	515rcbc35	0.0	515rcbc17	0.0	None	None
-0.13074	-0.1309	515rcbc26	0.0	3257.22090136	189.592494085	-0.376202652181	1.0
-0.1316	-0.130816	515rcbc11	0.0	515rcbc34	0.0	None	None
-0.130816	-0.131	515rcbc34	0.0	515rcbc8	0.0	None	None
-0.1332937	-0.130816	515rcbc30	0.0	515rcbc34	0.0	None	None
-0.131043	-0.13122	515rcbc24	0.0	515rcbc9	0.0	None	None
-0.13053	-0.1312857	515rcbc25	0.0	515rcbc10	0.0	None	None
